City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
239,Sterling,US,2021-07-22 16:50:04,39.0062,-77.4286,83.28,43,75,1.01,broken clouds
240,Wagar,SD,2021-07-22 16:51:43,16.1525,36.2032,82.58,62,75,17.76,broken clouds
241,Amahai,ID,2021-07-22 16:51:43,-3.3333,128.9167,75.83,91,98,3.4,overcast clouds
242,Sur,OM,2021-07-22 16:51:43,22.5667,59.5289,94.87,53,2,7.09,clear sky
243,Rabo De Peixe,PT,2021-07-22 16:51:43,37.8,-25.5833,72.91,60,20,13.8,few clouds
244,Kalemie,CD,2021-07-22 16:51:44,-5.9475,29.1947,74.44,55,1,1.28,clear sky
245,Bridlington,GB,2021-07-22 16:51:44,54.0831,-0.1919,73.58,81,2,9.66,clear sky
246,Uglovskoye,RU,2021-07-22 16:51:44,51.3557,80.1942,74.44,52,99,6.93,overcast clouds
247,Pitimbu,BR,2021-07-22 16:51:45,-7.4706,-34.8086,77.59,70,23,19.06,few clouds
248,Voh,NC,2021-07-22 16:51:45,-20.9667,164.7,62.82,88,33,2.75,scattered clouds
249,Barrow,US,2021-07-22 16:51:45,71.2906,-156.7887,35.62,93,90,13.8,fog
250,Mnogovershinnyy,RU,2021-07-22 16:51:46,53.9353,139.9242,64.98,77,21,1.01,few clouds
251,Naryan-Mar,RU,2021-07-22 16:51:46,67.6713,53.087,50.56,87,92,11.05,overcast clouds
252,Neuquen,AR,2021-07-22 16:51:36,-38.9516,-68.0591,53.49,62,0,6.91,clear sky
253,Half Moon Bay,US,2021-07-22 16:51:46,37.4636,-122.4286,77.05,73,20,0.0,few clouds
254,Kloulklubed,PW,2021-07-22 16:51:47,7.0419,134.2556,84.7,77,83,18.3,broken clouds
255,Lorengau,PG,2021-07-22 16:51:47,-2.0226,147.2712,81.5,78,63,6.98,broken clouds
256,Naze,JP,2021-07-22 16:51:47,28.3667,129.4833,76.51,91,100,26.71,overcast clouds
257,Marawi,PH,2021-07-22 16:51:47,7.9986,124.2928,72.64,90,100,5.82,moderate rain
258,El Dorado,US,2021-07-22 16:51:47,38.7666,-120.5177,90.16,18,0,7.63,clear sky
259,Shalinskoye,RU,2021-07-22 16:51:47,55.7228,93.7594,56.98,85,62,2.28,broken clouds
